dag_family,dag_label,n_tasks,n_edges,ccr,alpha,beta,seed,scheduler,scheduler_label,native_makespan,replayed_makespan,native_speedup_vs_heft,replayed_speedup_vs_heft,replay_overhead_ratio,contention_penalty,normalized_contention_penalty,duplicate_count,task_instance_ratio,duplication_efficiency,makespan_reduction_per_dup,comm_count,total_comm_time,link_total_busy_time,link_max_busy_time,link_mean_busy_time,link_load_imbalance,n_used_links
out_tree,Out-tree,7,6,5.0,1.0,1.0,7,cad,Proposed CA-D,49.115,49.115,1.843282,1.843282,1.0,0.0,0.0,5,1.714286,1.180594,8.2836,0,0,0.0,0.0,0.0,0.0,0
out_tree,Out-tree,7,6,5.0,1.0,1.0,8,heft,HEFT,96.8056,96.8056,1.0,1.0,1.0,0.0,0.0,0,1.0,,,0,0,0.0,0.0,0.0,0.0,0
out_tree,Out-tree,7,6,5.0,1.0,1.0,8,cdls,CD-LS,68.4091,68.4091,1.415098,1.415098,1.0,0.0,0.0,3,1.428571,0.968561,9.4655,0,0,0.0,0.0,0.0,0.0,0
out_tree,Out-tree,7,6,5.0,1.0,1.0,8,cad,Proposed CA-D,47.7622,47.7622,2.026825,2.026825,1.0,0.0,0.0,5,1.714286,1.437555,9.8087,0,0,0.0,0.0,0.0,0.0,0
out_tree,Out-tree,7,6,5.0,1.0,1.0,9,heft,HEFT,110.444,110.444,1.0,1.0,1.0,0.0,0.0,0,1.0,,,0,0,0.0,0.0,0.0,0.0,0
out_tree,Out-tree,7,6,5.0,1.0,1.0,9,cdls,CD-LS,75.9721,75.9721,1.453743,1.453743,1.0,0.0,0.0,3,1.428571,1.058734,11.4906,0,0,0.0,0.0,0.0,0.0,0
out_tree,Out-tree,7,6,5.0,1.0,1.0,9,cad,Proposed CA-D,50.8317,50.8317,2.172739,2.172739,1.0,0.0,0.0,5,1.714286,1.641835,11.9225,0,0,0.0,0.0,0.0,0.0,0
fork_join,Fork-join,14,16,1.0,1.0,1.0,0,heft,HEFT,87.8267,107.8939,1.0,1.0,1.228485,20.0671,0.228485,0,1.0,,,0,0,115.3987,45.6278,23.0797,0.494174,5
fork_join,Fork-join,14,16,1.0,1.0,1.0,0,cdls,CD-LS,83.8053,83.8053,1.047986,1.287436,1.0,0.0,0.0,4,1.285714,1.006025,6.0222,0,0,31.7725,18.1028,10.5908,0.414962,3
fork_join,Fork-join,14,16,1.0,1.0,1.0,0,cad,Proposed CA-D,83.8053,83.8053,1.047986,1.287436,1.0,0.0,0.0,4,1.285714,1.006025,6.0222,3,27.4268,31.7725,18.1028,10.5908,0.414962,3
fork_join,Fork-join,14,16,1.0,1.0,1.0,1,heft,HEFT,109.3166,109.3166,1.0,1.0,1.0,0.0,0.0,0,1.0,,,0,0,115.3301,34.4234,19.2217,0.441609,6
fork_join,Fork-join,14,16,1.0,1.0,1.0,1,cdls,CD-LS,89.5784,103.9052,1.220345,1.05208,1.159935,14.3267,0.159935,4,1.285714,0.182281,1.3529,0,0,56.4205,35.9585,18.8068,0.476985,3
fork_join,Fork-join,14,16,1.0,1.0,1.0,1,cad,Proposed CA-D,91.2521,91.2521,1.197963,1.197963,1.0,0.0,0.0,4,1.285714,0.69287,4.5161,3,43.8105,66.238,30.4838,22.0793,0.275703,3
fork_join,Fork-join,14,16,1.0,1.0,1.0,2,heft,HEFT,82.9778,82.9778,1.0,1.0,1.0,0.0,0.0,0,1.0,,,0,0,71.9832,31.4151,11.9972,0.618107,6
fork_join,Fork-join,14,16,1.0,1.0,1.0,2,cdls,CD-LS,66.0542,82.3072,1.256208,1.008147,1.246056,16.253,0.246056,3,1.214286,0.038021,0.2235,0,0,46.9205,25.2741,15.6402,0.381178,3
fork_join,Fork-join,14,16,1.0,1.0,1.0,2,cad,Proposed CA-D,75.9946,75.9946,1.091891,1.091891,1.0,0.0,0.0,4,1.285714,0.32162,1.7458,3,25.315,47.0432,25.315,15.6811,0.380562,3
fork_join,Fork-join,14,16,1.0,1.0,1.0,3,heft,HEFT,88.5997,88.5997,1.0,1.0,1.0,0.0,0.0,0,1.0,,,0,0,110.9887,42.6677,15.8555,0.628396,7
fork_join,Fork-join,14,16,1.0,1.0,1.0,3,cdls,CD-LS,62.0588,62.0588,1.427673,1.427673,1.0,0.0,0.0,3,1.214286,1.995808,8.847,0,0,28.8953,10.967,9.6318,0.121751,3
fork_join,Fork-join,14,16,1.0,1.0,1.0,3,cad,Proposed CA-D,62.0588,62.0588,1.427673,1.427673,1.0,0.0,0.0,3,1.214286,1.995808,8.847,3,20.5967,28.8953,10.967,9.6318,0.121751,3
fork_join,Fork-join,14,16,1.0,1.0,1.0,4,heft,HEFT,113.7306,113.7306,1.0,1.0,1.0,0.0,0.0,0,1.0,,,0,0,86.8828,34.2118,21.7207,0.365111,4
fork_join,Fork-join,14,16,1.0,1.0,1.0,4,cdls,CD-LS,86.5176,104.5798,1.314537,1.087501,1.208769,18.0622,0.208769,3,1.214286,0.408339,3.0503,0,0,49.2151,26.8136,16.405,0.388182,3
fork_join,Fork-join,14,16,1.0,1.0,1.0,4,cad,Proposed CA-D,89.7692,89.7692,1.266923,1.266923,1.0,0.0,0.0,4,1.285714,0.93423,5.9904,3,30.596,36.8699,15.3329,12.29,0.198459,3
fork_join,Fork-join,14,16,1.0,1.0,1.0,5,heft,HEFT,108.6661,111.9037,1.0,1.0,1.029794,3.2376,0.029794,0,1.0,,,0,0,78.8848,25.6363,13.1475,0.487155,6
fork_join,Fork-join,14,16,1.0,1.0,1.0,5,cdls,CD-LS,75.8239,78.6694,1.433138,1.422454,1.037529,2.8456,0.037529,3,1.214286,1.971454,11.0781,0,0,18.5243,10.5835,6.1748,0.416564,3
fork_join,Fork-join,14,16,1.0,1.0,1.0,5,cad,Proposed CA-D,78.6694,78.6694,1.3813,1.422454,1.0,0.0,0.0,3,1.214286,1.971454,11.0781,3,14.4241,18.5243,10.5835,6.1748,0.416564,3
fork_join,Fork-join,14,16,1.0,1.0,1.0,6,heft,HEFT,98.179,104.2992,1.0,1.0,1.062337,6.1202,0.062337,0,1.0,,,0,0,82.1059,23.1718,13.6843,0.409442,6
fork_join,Fork-join,14,16,1.0,1.0,1.0,6,cdls,CD-LS,82.1719,82.2768,1.194801,1.267663,1.001277,0.1049,0.001277,3,1.214286,1.249092,7.3408,0,0,44.8993,17.53,14.9664,0.146237,3
fork_join,Fork-join,14,16,1.0,1.0,1.0,6,cad,Proposed CA-D,82.2768,82.2768,1.193278,1.267663,1.0,0.0,0.0,3,1.214286,1.249092,7.3408,3,32.4895,44.8993,17.53,14.9664,0.146237,3
fork_join,Fork-join,14,16,1.0,1.0,1.0,7,heft,HEFT,101.1188,102.1995,1.0,1.0,1.010687,1.0807,0.010687,0,1.0,,,0,0,96.1461,29.8605,16.0243,0.46336,6
fork_join,Fork-join,14,16,1.0,1.0,1.0,7,cdls,CD-LS,76.0794,76.0794,1.329122,1.343327,1.0,0.0,0.0,3,1.214286,1.602191,8.7067,0,0,27.4733,16.2793,9.1578,0.43746,3
fork_join,Fork-join,14,16,1.0,1.0,1.0,7,cad,Proposed CA-D,76.0794,76.0794,1.329122,1.343327,1.0,0.0,0.0,3,1.214286,1.602191,8.7067,3,22.8345,27.4733,16.2793,9.1578,0.43746,3
fork_join,Fork-join,14,16,1.0,1.0,1.0,8,heft,HEFT,76.9701,85.552,1.0,1.0,1.111497,8.582,0.111497,0,1.0,,,0,0,82.671,19.1668,13.7785,0.281126,6
fork_join,Fork-join,14,16,1.0,1.0,1.0,8,cdls,CD-LS,66.3921,78.4623,1.159325,1.090359,1.181801,12.0701,0.181801,3,1.214286,0.421674,2.3632,0,0,68.5131,32.2698,22.8377,0.292289,3
fork_join,Fork-join,14,16,1.0,1.0,1.0,8,cad,Proposed CA-D,76.4151,76.4151,1.007263,1.11957,1.0,0.0,0.0,4,1.285714,0.418494,2.2842,3,28.448,57.0478,28.448,19.0159,0.331556,3
fork_join,Fork-join,14,16,1.0,1.0,1.0,9,heft,HEFT,99.3674,99.3674,1.0,1.0,1.0,0.0,0.0,0,1.0,,,0,0,82.0851,21.2814,13.6808,0.357145,6
fork_join,Fork-join,14,16,1.0,1.0,1.0,9,cdls,CD-LS,87.8908,96.3219,1.130578,1.031617,1.095927,8.4311,0.095927,3,1.214286,0.147548,1.0151,0,0,46.4047,26.7499,15.4682,0.421746,3
fork_join,Fork-join,14,16,1.0,1.0,1.0,9,cad,Proposed CA-D,96.3219,96.3219,1.031617,1.031617,1.0,0.0,0.0,3,1.214286,0.147548,1.0151,3,26.7499,46.4047,26.7499,15.4682,0.421746,3
fork_join,Fork-join,14,16,5.0,1.0,1.0,0,heft,HEFT,159.9556,204.4143,1.0,1.0,1.277944,44.4587,0.277944,0,1.0,,,0,0,138.1929,77.5141,69.0964,0.108595,2
fork_join,Fork-join,14,16,5.0,1.0,1.0,0,cdls,CD-LS,126.2588,157.8356,1.266886,1.295109,1.250096,31.5768,0.250096,4,1.285714,1.032881,11.6447,0,0,187.4697,108.6806,62.4899,0.425013,3
fork_join,Fork-join,14,16,5.0,1.0,1.0,0,cad,Proposed CA-D,120.7038,120.7038,1.325191,1.69352,1.0,0.0,0.0,6,1.428571,1.618213,13.9517,3,79.1489,130.4063,79.1489,43.4688,0.450797,3
fork_join,Fork-join,14,16,5.0,1.0,1.0,1,heft,HEFT,230.4363,230.4363,1.0,1.0,1.0,0.0,0.0,0,1.0,,,0,0,140.7963,103.1374,70.3981,0.317434,2
fork_join,Fork-join,14,16,5.0,1.0,1.0,1,cdls,CD-LS,126.2859,208.5278,1.824719,1.105063,1.651236,82.2419,0.651236,5,1.357143,0.294175,4.3817,0,0,337.2555,149.6492,112.4185,0.248787,3
fork_join,Fork-join,14,16,5.0,1.0,1.0,1,cad,Proposed CA-D,121.9326,121.9326,1.889867,1.889867,1.0,0.0,0.0,6,1.428571,2.076355,18.084,3,121.0305,152.7511,62.6335,50.917,0.187065,3
fork_join,Fork-join,14,16,5.0,1.0,1.0,2,heft,HEFT,135.1441,135.1441,1.0,1.0,1.0,0.0,0.0,0,1.0,,,0,0,78.1109,42.0057,39.0555,0.070234,2
fork_join,Fork-join,14,16,5.0,1.0,1.0,2,cdls,CD-LS,99.4788,159.4036,1.358521,0.847811,1.602387,59.9248,0.602387,3,1.214286,-0.710217,-8.0865,0,0,178.6023,102.3704,59.5341,0.418445,3
fork_join,Fork-join,14,16,5.0,1.0,1.0,2,cad,Proposed CA-D,99.4788,99.4788,1.358521,1.358521,1.0,0.0,0.0,6,1.428571,0.836549,5.9442,2,63.2652,63.2652,45.7019,31.6326,0.30785,2
fork_join,Fork-join,14,16,5.0,1.0,1.0,3,heft,HEFT,161.9851,229.2079,1.0,1.0,1.414994,67.2228,0.414994,0,1.0,,,0,0,97.4633,97.4633,97.4633,0.0,1
fork_join,Fork-join,14,16,5.0,1.0,1.0,3,cdls,CD-LS,82.6745,103.2256,1.959312,2.220457,1.248579,20.5511,0.248579,4,1.285714,4.271599,31.4956,0,0,91.4787,56.3149,30.4929,0.458529,3
fork_join,Fork-join,14,16,5.0,1.0,1.0,3,cad,Proposed CA-D,91.7606,91.7606,1.765302,2.497891,1.0,0.0,0.0,7,1.5,2.995783,19.6353,2,23.8218,58.9856,23.8218,19.6619,0.174627,3
fork_join,Fork-join,14,16,5.0,1.0,1.0,4,heft,HEFT,197.2918,197.2918,1.0,1.0,1.0,0.0,0.0,0,1.0,,,0,0,0.0,0.0,0.0,0.0,0
fork_join,Fork-join,14,16,5.0,1.0,1.0,4,cdls,CD-LS,128.6843,171.163,1.533146,1.152654,1.3301,42.4787,0.3301,4,1.285714,0.53429,6.5322,0,0,189.498,109.4906,63.166,0.423092,3
fork_join,Fork-join,14,16,5.0,1.0,1.0,4,cad,Proposed CA-D,130.3211,130.3211,1.51389,1.51389,1.0,0.0,0.0,5,1.357143,1.438892,13.3941,3,104.0407,131.2818,81.6712,43.7606,0.464185,3
fork_join,Fork-join,14,16,5.0,1.0,1.0,5,heft,HEFT,169.736,169.736,1.0,1.0,1.0,0.0,0.0,0,1.0,,,0,0,0.0,0.0,0.0,0.0,0
fork_join,Fork-join,14,16,5.0,1.0,1.0,5,cdls,CD-LS,90.7505,97.6666,1.870358,1.737912,1.07621,6.9161,0.07621,4,1.285714,2.582693,18.0173,0,0,58.834,31.1298,19.6113,0.370014,3
fork_join,Fork-join,14,16,5.0,1.0,1.0,5,cad,Proposed CA-D,97.6666,97.6666,1.737912,1.737912,1.0,0.0,0.0,4,1.285714,2.582693,18.0173,3,42.6309,58.834,31.1298,19.6113,0.370014,3
fork_join,Fork-join,14,16,5.0,1.0,1.0,6,heft,HEFT,206.1853,206.1853,1.0,1.0,1.0,0.0,0.0,0,1.0,,,0,0,87.603,58.4934,43.8015,0.251172,2
fork_join,Fork-join,14,16,5.0,1.0,1.0,6,cdls,CD-LS,113.2814,134.6916,1.820116,1.530796,1.188999,21.4101,0.188999,5,1.357143,1.48623,14.2988,0,0,163.2287,78.4088,54.4096,0.306078,3
fork_join,Fork-join,14,16,5.0,1.0,1.0,6,cad,Proposed CA-D,114.4654,114.4654,1.80129,1.80129,1.0,0.0,0.0,7,1.5,1.602581,13.1029,2,82.1587,82.1587,53.0491,41.0794,0.225636,2
fork_join,Fork-join,14,16,5.0,1.0,1.0,7,heft,HEFT,160.212,212.56,1.0,1.0,1.326743,52.3481,0.326743,0,1.0,,,0,0,184.4109,111.6634,61.4703,0.449504,3
fork_join,Fork-join,14,16,5.0,1.0,1.0,7,cdls,CD-LS,108.8001,153.5028,1.472536,1.384731,1.41087,44.7027,0.41087,3,1.214286,1.795411,19.6858,0,0,153.3751,83.9786,51.125,0.391214,3
fork_join,Fork-join,14,16,5.0,1.0,1.0,7,cad,Proposed CA-D,99.891,99.891,1.603868,2.12792,1.0,0.0,0.0,6,1.428571,2.631814,18.7782,2,42.97,42.97,28.776,21.485,0.253372,2
fork_join,Fork-join,14,16,5.0,1.0,1.0,8,heft,HEFT,157.4198,203.7704,1.0,1.0,1.29444,46.3507,0.29444,0,1.0,,,0,0,141.1747,82.8339,70.5873,0.147845,2
fork_join,Fork-join,14,16,5.0,1.0,1.0,8,cdls,CD-LS,95.7787,195.6445,1.643578,1.041534,2.042672,99.8658,1.042672,3,1.214286,0.193825,2.7086,0,0,271.5336,137.349,90.5112,0.341013,3
fork_join,Fork-join,14,16,5.0,1.0,1.0,8,cad,Proposed CA-D,104.7135,104.7135,1.503337,1.94598,1.0,0.0,0.0,6,1.428571,2.207286,16.5095,2,97.8658,97.8658,51.5152,48.9329,0.050126,2
fork_join,Fork-join,14,16,5.0,1.0,1.0,9,heft,HEFT,186.9702,186.9702,1.0,1.0,1.0,0.0,0.0,0,1.0,,,0,0,0.0,0.0,0.0,0.0,0
fork_join,Fork-join,14,16,5.0,1.0,1.0,9,cdls,CD-LS,132.487,185.2749,1.411235,1.00915,1.398439,52.7879,0.398439,3,1.214286,0.042702,0.5651,0,0,189.9949,109.7494,63.3316,0.422943,3
fork_join,Fork-join,14,16,5.0,1.0,1.0,9,cad,Proposed CA-D,123.6219,123.6219,1.512436,1.512436,1.0,0.0,0.0,6,1.428571,1.195685,10.5581,2,46.5065,77.2456,46.5065,38.6228,0.169519,2
out_tree,Out-tree,7,6,1.0,5.0,1.0,0,heft,HEFT,63.0027,63.0027,1.0,1.0,1.0,0.0,0.0,0,1.0,,,0,0,46.6172,24.4148,23.3086,0.045309,2
out_tree,Out-tree,7,6,1.0,5.0,1.0,0,cdls,CD-LS,51.419,51.419,1.22528,1.22528,1.0,0.0,0.0,2,1.285714,0.78848,5.7918,0,0,17.1504,17.1504,17.1504,0.0,1
out_tree,Out-tree,7,6,1.0,5.0,1.0,0,cad,Proposed CA-D,40.8003,40.8003,1.544172,1.544172,1.0,0.0,0.0,5,1.714286,0.761841,4.4405,0,0,0.0,0.0,0.0,0.0,0
out_tree,Out-tree,7,6,1.0,5.0,1.0,1,heft,HEFT,74.5405,74.5405,1.0,1.0,1.0,0.0,0.0,0,1.0,,,0,0,48.5808,30.5524,24.2904,0.204961,2
out_tree,Out-tree,7,6,1.0,5.0,1.0,1,cdls,CD-LS,60.8415,60.8415,1.22516,1.22516,1.0,0.0,0.0,1,1.142857,1.576118,13.6991,0,0,0.0,0.0,0.0,0.0,0
out_tree,Out-tree,7,6,1.0,5.0,1.0,1,cad,Proposed CA-D,51.164,51.164,1.456894,1.456894,1.0,0.0,0.0,5,1.714286,0.639651,4.6753,0,0,0.0,0.0,0.0,0.0,0
out_tree,Out-tree,7,6,1.0,5.0,1.0,2,heft,HEFT,59.3619,59.3619,1.0,1.0,1.0,0.0,0.0,0,1.0,,,0,0,51.077,26.8941,25.5385,0.050403,2
out_tree,Out-tree,7,6,1.0,5.0,1.0,2,cdls,CD-LS,49.8845,49.8845,1.189986,1.189986,1.0,0.0,0.0,2,1.285714,0.664952,4.7387,0,0,9.7363,9.7363,9.7363,0.0,1
out_tree,Out-tree,7,6,1.0,5.0,1.0,2,cad,Proposed CA-D,42.066,42.066,1.411161,1.411161,1.0,0.0,0.0,5,1.714286,0.575625,3.4592,0,0,0.0,0.0,0.0,0.0,0
out_tree,Out-tree,7,6,1.0,5.0,1.0,3,heft,HEFT,46.9865,46.9865,1.0,1.0,1.0,0.0,0.0,0,1.0,,,0,0,11.8029,11.8029,11.8029,0.0,1
out_tree,Out-tree,7,6,1.0,5.0,1.0,3,cdls,CD-LS,46.9865,46.9865,1.0,1.0,1.0,0.0,0.0,2,1.285714,0.0,0.0,0,0,11.8029,11.8029,11.8029,0.0,1
out_tree,Out-tree,7,6,1.0,5.0,1.0,3,cad,Proposed CA-D,35.4896,35.4896,1.323951,1.323951,1.0,0.0,0.0,5,1.714286,0.453532,2.2994,0,0,0.0,0.0,0.0,0.0,0
out_tree,Out-tree,7,6,1.0,5.0,1.0,4,heft,HEFT,79.1352,96.7298,1.0,1.0,1.222335,17.5946,0.222335,0,1.0,,,0,0,50.8037,50.8037,50.8037,0.0,1
out_tree,Out-tree,7,6,1.0,5.0,1.0,4,cdls,CD-LS,66.4653,66.4653,1.190624,1.455342,1.0,0.0,0.0,2,1.285714,1.593698,15.1322,0,0,11.9859,11.9859,11.9859,0.0,1
out_tree,Out-tree,7,6,1.0,5.0,1.0,4,cad,Proposed CA-D,55.818,55.818,1.417736,1.732949,1.0,0.0,0.0,5,1.714286,1.026129,8.1824,0,0,0.0,0.0,0.0,0.0,0
out_tree,Out-tree,7,6,1.0,5.0,1.0,5,heft,HEFT,61.0349,61.0349,1.0,1.0,1.0,0.0,0.0,0,1.0,,,0,0,9.3523,9.3523,9.3523,0.0,1
out_tree,Out-tree,7,6,1.0,5.0,1.0,5,cdls,CD-LS,49.9078,49.9078,1.222953,1.222953,1.0,0.0,0.0,3,1.428571,0.520224,3.709,0,0,18.6099,9.3523,9.3049,0.005069,2
out_tree,Out-tree,7,6,1.0,5.0,1.0,5,cad,Proposed CA-D,43.4812,43.4812,1.403709,1.403709,1.0,0.0,0.0,5,1.714286,0.565192,3.5107,0,0,0.0,0.0,0.0,0.0,0
out_tree,Out-tree,7,6,1.0,5.0,1.0,6,heft,HEFT,68.0606,68.0606,1.0,1.0,1.0,0.0,0.0,0,1.0,,,0,0,22.2535,13.1006,11.1268,0.150668,2
out_tree,Out-tree,7,6,1.0,5.0,1.0,6,cdls,CD-LS,53.2147,53.2147,1.278981,1.278981,1.0,0.0,0.0,1,1.142857,1.952866,14.8459,0,0,13.1006,13.1006,13.1006,0.0,1
out_tree,Out-tree,7,6,1.0,5.0,1.0,6,cad,Proposed CA-D,43.0332,43.0332,1.581582,1.581582,1.0,0.0,0.0,5,1.714286,0.814215,5.0055,0,0,0.0,0.0,0.0,0.0,0
out_tree,Out-tree,7,6,1.0,5.0,1.0,7,heft,HEFT,67.3505,67.3505,1.0,1.0,1.0,0.0,0.0,0,1.0,,,0,0,29.0568,14.8255,14.5284,0.020039,2
out_tree,Out-tree,7,6,1.0,5.0,1.0,7,cdls,CD-LS,50.7152,50.7152,1.328014,1.328014,1.0,0.0,0.0,1,1.142857,2.296095,16.6353,0,0,14.2313,14.2313,14.2313,0.0,1
out_tree,Out-tree,7,6,1.0,5.0,1.0,7,cad,Proposed CA-D,49.115,49.115,1.371282,1.371282,1.0,0.0,0.0,5,1.714286,0.519794,3.6471,0,0,0.0,0.0,0.0,0.0,0
out_tree,Out-tree,7,6,1.0,5.0,1.0,8,heft,HEFT,64.5904,64.5904,1.0,1.0,1.0,0.0,0.0,0,1.0,,,0,0,14.1442,14.1442,14.1442,0.0,1
out_tree,Out-tree,7,6,1.0,5.0,1.0,8,cdls,CD-LS,56.3226,56.3226,1.146793,1.146793,1.0,0.0,0.0,4,1.571429,0.256888,2.0669,0,0,28.2883,14.1442,14.1442,0.0,2
out_tree,Out-tree,7,6,1.0,5.0,1.0,8,cad,Proposed CA-D,47.7622,47.7622,1.352334,1.352334,1.0,0.0,0.0,5,1.714286,0.493267,3.3656,0,0,0.0,0.0,0.0,0.0,0
out_tree,Out-tree,7,6,1.0,5.0,1.0,9,heft,HEFT,75.875,75.875,1.0,1.0,1.0,0.0,0.0,0,1.0,,,0,0,38.2038,28.2535,19.1019,0.32391,2
out_tree,Out-tree,7,6,1.0,5.0,1.0,9,cdls,CD-LS,73.3732,73.3732,1.034097,1.034097,1.0,0.0,0.0,2,1.285714,0.11934,1.2509,0,0,58.5296,30.2761,29.2648,0.033402,2
out_tree,Out-tree,7,6,1.0,5.0,1.0,9,cad,Proposed CA-D,50.8317,50.8317,1.492673,1.492673,1.0,0.0,0.0,5,1.714286,0.689742,5.0087,0,0,0.0,0.0,0.0,0.0,0
out_tree,Out-tree,7,6,5.0,5.0,1.0,0,heft,HEFT,84.4537,84.4537,1.0,1.0,1.0,0.0,0.0,0,1.0,,,0,0,0.0,0.0,0.0,0.0,0
out_tree,Out-tree,7,6,5.0,5.0,1.0,0,cdls,CD-LS,52.9599,52.9599,1.594672,1.594672,1.0,0.0,0.0,1,1.142857,4.162704,31.4938,0,0,0.0,0.0,0.0,0.0,0
out_tree,Out-tree,7,6,5.0,5.0,1.0,0,cad,Proposed CA-D,40.8003,40.8003,2.069929,2.069929,1.0,0.0,0.0,5,1.714286,1.4979,8.7307,0,0,0.0,0.0,0.0,0.0,0
out_tree,Out-tree,7,6,5.0,5.0,1.0,1,heft,HEFT,96.7693,96.7693,1.0,1.0,1.0,0.0,0.0,0,1.0,,,0,0,0.0,0.0,0.0,0.0,0
out_tree,Out-tree,7,6,5.0,5.0,1.0,1,cdls,CD-LS,60.8415,60.8415,1.590515,1.590515,1.0,0.0,0.0,1,1.142857,4.133607,35.9278,0,0,0.0,0.0,0.0,0.0,0
out_tree,Out-tree,7,6,5.0,5.0,1.0,1,cad,Proposed CA-D,51.164,51.164,1.891355,1.891355,1.0,0.0,0.0,5,1.714286,1.247897,9.1211,0,0,0.0,0.0,0.0,0.0,0
out_tree,Out-tree,7,6,5.0,5.0,1.0,2,heft,HEFT,79.7421,79.7421,1.0,1.0,1.0,0.0,0.0,0,1.0,,,0,0,0.0,0.0,0.0,0.0,0
out_tree,Out-tree,7,6,5.0,5.0,1.0,2,cdls,CD-LS,49.8845,49.8845,1.598535,1.598535,1.0,0.0,0.0,1,1.142857,4.189745,29.8576,0,0,0.0,0.0,0.0,0.0,0
out_tree,Out-tree,7,6,5.0,5.0,1.0,2,cad,Proposed CA-D,42.066,42.066,1.895644,1.895644,1.0,0.0,0.0,5,1.714286,1.253901,7.5352,0,0,0.0,0.0,0.0,0.0,0
out_tree,Out-tree,7,6,5.0,5.0,1.0,3,heft,HEFT,75.683,75.683,1.0,1.0,1.0,0.0,0.0,0,1.0,,,0,0,0.0,0.0,0.0,0.0,0
out_tree,Out-tree,7,6,5.0,5.0,1.0,3,cdls,CD-LS,46.9865,46.9865,1.610739,1.610739,1.0,0.0,0.0,1,1.142857,4.275175,28.6965,0,0,0.0,0.0,0.0,0.0,0
out_tree,Out-tree,7,6,5.0,5.0,1.0,3,cad,Proposed CA-D,35.4896,35.4896,2.13254,2.13254,1.0,0.0,0.0,5,1.714286,1.585556,8.0387,0,0,0.0,0.0,0.0,0.0,0
out_tree,Out-tree,7,6,5.0,5.0,1.0,4,heft,HEFT,99.4581,99.4581,1.0,1.0,1.0,0.0,0.0,0,1.0,,,0,0,0.0,0.0,0.0,0.0,0
out_tree,Out-tree,7,6,5.0,5.0,1.0,4,cdls,CD-LS,66.4653,66.4653,1.496391,1.496391,1.0,0.0,0.0,1,1.142857,3.474738,32.9928,0,0,0.0,0.0,0.0,0.0,0
out_tree,Out-tree,7,6,5.0,5.0,1.0,4,cad,Proposed CA-D,55.818,55.818,1.781828,1.781828,1.0,0.0,0.0,5,1.714286,1.094559,8.728,0,0,0.0,0.0,0.0,0.0,0
out_tree,Out-tree,7,6,5.0,5.0,1.0,5,heft,HEFT,83.8977,83.8977,1.0,1.0,1.0,0.0,0.0,0,1.0,,,0,0,0.0,0.0,0.0,0.0,0
out_tree,Out-tree,7,6,5.0,5.0,1.0,5,cdls,CD-LS,51.6826,51.6826,1.623326,1.623326,1.0,0.0,0.0,1,1.142857,4.363283,32.2151,0,0,0.0,0.0,0.0,0.0,0
out_tree,Out-tree,7,6,5.0,5.0,1.0,5,cad,Proposed CA-D,43.4812,43.4812,1.929517,1.929517,1.0,0.0,0.0,5,1.714286,1.301323,8.0833,0,0,0.0,0.0,0.0,0.0,0
out_tree,Out-tree,7,6,5.0,5.0,1.0,6,heft,HEFT,78.678,78.678,1.0,1.0,1.0,0.0,0.0,0,1.0,,,0,0,25.7646,25.7646,25.7646,0.0,1
out_tree,Out-tree,7,6,5.0,5.0,1.0,6,cdls,CD-LS,53.6507,53.6507,1.466487,1.466487,1.0,0.0,0.0,1,1.142857,3.265412,25.0274,0,0,0.0,0.0,0.0,0.0,0
out_tree,Out-tree,7,6,5.0,5.0,1.0,6,cad,Proposed CA-D,43.0332,43.0332,1.828309,1.828309,1.0,0.0,0.0,5,1.714286,1.159633,7.129,0,0,0.0,0.0,0.0,0.0,0
out_tree,Out-tree,7,6,5.0,5.0,1.0,7,heft,HEFT,90.5328,90.5328,1.0,1.0,1.0,0.0,0.0,0,1.0,,,0,0,0.0,0.0,0.0,0.0,0
out_tree,Out-tree,7,6,5.0,5.0,1.0,7,cdls,CD-LS,54.194,54.194,1.670532,1.670532,1.0,0.0,0.0,1,1.142857,4.693724,36.3388,0,0,0.0,0.0,0.0,0.0,0
out_tree,Out-tree,7,6,5.0,5.0,1.0,7,cad,Proposed CA-D,49.115,49.115,1.843282,1.843282,1.0,0.0,0.0,5,1.714286,1.180594,8.2836,0,0,0.0,0.0,0.0,0.0,0
out_tree,Out-tree,7,6,5.0,5.0,1.0,8,heft,HEFT,96.8056,96.8056,1.0,1.0,1.0,0.0,0.0,0,1.0,,,0,0,0.0,0.0,0.0,0.0,0
out_tree,Out-tree,7,6,5.0,5.0,1.0,8,cdls,CD-LS,68.4091,68.4091,1.415098,1.415098,1.0,0.0,0.0,3,1.428571,0.968561,9.4655,0,0,0.0,0.0,0.0,0.0,0
out_tree,Out-tree,7,6,5.0,5.0,1.0,8,cad,Proposed CA-D,47.7622,47.7622,2.026825,2.026825,1.0,0.0,0.0,5,1.714286,1.437555,9.8087,0,0,0.0,0.0,0.0,0.0,0
out_tree,Out-tree,7,6,5.0,5.0,1.0,9,heft,HEFT,110.444,110.444,1.0,1.0,1.0,0.0,0.0,0,1.0,,,0,0,0.0,0.0,0.0,0.0,0
out_tree,Out-tree,7,6,5.0,5.0,1.0,9,cdls,CD-LS,75.9721,75.9721,1.453743,1.453743,1.0,0.0,0.0,3,1.428571,1.058734,11.4906,0,0,0.0,0.0,0.0,0.0,0
